headline,article_link,is_sarcastic
Dickhead uses Twitter thread to outline harrowing account of what it’s like to not have Covid-19 ,https://chaser.com.au/general-news/dickhead-uses-twitter-thread-to-outline-harrowing-account-of-what-its-like-to-not-have-covid-19/,1
Government asks virus to hold off for six weeks so they can get stimulus sorted ,https://chaser.com.au/national/government-asks-virus-to-hold-off-for-six-weeks-so-they-can-get-stimulus-sorted/,1
Jetstar CEO forced to sit on floor after overbooking family couch ,https://chaser.com.au/general-news/jetstar-ceo-forced-to-sit-on-floor-after-overbooking-family-couch/,1
Queensland’s ‘Smart State’ title revoked for holding election during pandemic ,https://chaser.com.au/national/queenslands-smart-state-title-revoked-for-holding-election-during-pandemic/,1
Oxford Dictionary names “Oh Fuck” Word of the Year ,https://chaser.com.au/general-news/oxford-dictionary-names-oh-fuck-word-of-the-year/,1
BREAKING: Everything ,https://chaser.com.au/national/breaking-everything/,1
Morrison decides to use to novelty oversized prop to make people take him more seriously ,https://chaser.com.au/national/morrison-decides-to-use-to-novelty-oversized-prop-to-make-people-take-him-seriously/,1
Cat does better job writing report than home worker ,https://chaser.com.au/general-news/cat-does-better-job-writing-report-than-home-worker/,1
Lonely home worker leaves passive aggressive notes to himself in home kitchen ,https://chaser.com.au/general-news/lonely-home-worker-leaves-passive-aggressive-notes-to-himself-in-home-kitchen/,1
Family Pet forced to rein in all-day humping now humans are home ,https://chaser.com.au/national/family-pet-forced-to-rein-in-all-day-humping-now-humans-are-home/,1
Oxford dictionary redefines 1.5m to ‘right next to each other’ citing popular use ,https://chaser.com.au/national/oxford-dictionary-redefines-1-5m-to-right-next-to-each-other-citing-popular-use/,1
Byron Bay local astral projects himself 1.5 meters away ,https://chaser.com.au/national/byron-bay-local-astral-projects-himself-1-5-meters-away/,1
Quarantine extended by 2 weeks to allow everyone to grow out their DIY haircuts ,https://chaser.com.au/world/quarantine-extended-by-2-weeks-to-allow-everyone-to-grow-out-their-diy-haircuts/,1
Prince Charles to immediately stop eating pangolin for breakfast ,https://chaser.com.au/world/palace-to-immediately-stop-eating-pangolin-for-breakfast/,1
Nation’s wedding planners surprised by the number of bootcamp themed receptions ,https://chaser.com.au/national/nations-wedding-planners-surprised-by-the-number-of-bootcamp-themed-receptions/,1
"Government sends out 36 million SMS messages, massively exceeding limit on its $40 Optus plan ",https://chaser.com.au/general-news/government-sends-out-36-million-sms-messages-massively-exceeding-limit-on-its-40-optus-plan/,1
Parliament to close for five months so Morrison can take a well-earned break ,https://chaser.com.au/national/parliament-to-close-so-morrison-can-take-a-well-earned-five-month-break/,1
Morrison issues crystal clear guidance: “Stay at home except for the following 500 different things” ,https://chaser.com.au/national/morrison-issues-crystal-clear-guidance-stay-at-home-except-for-the-following-500-different-things/,1
"Government rushes to upgrade the Windows 95 box running NBN, MyGov, and Centrelink ",https://chaser.com.au/general-news/government-rushes-to-upgrade-the-windows-95-box-running-nbn-mygov-and-centrelink/,1
Millennials agree to stop going out if Boomers agree to stop pumping carbon into the atmosphere ,https://chaser.com.au/general-news/millennials-agree-to-stop-going-out-if-boomers-agree-to-stop-pumping-carbon-into-the-atmosphere/,1
Minister apologises for failing to anticipate the popularity of free money ,https://chaser.com.au/national/minister-apologises-for-failing-to-anticipate-the-popularity-of-free-money/,1
Eastern suburbs hit as cocaine dealers forced to only accept tap and go payments ,https://chaser.com.au/general-news/eastern-suburbs-hit-as-cocaine-dealers-forced-to-only-accept-tap-and-go-payments/,1
Nation hit with worst disaster yet as they’re forced to deal with Centrelink ,https://chaser.com.au/general-news/nation-hit-with-worst-disaster-yet-as-theyre-forced-to-deal-with-centrelink/,1
Scott Morrison reveals $17 billion stimulus package for marginal electorates ,https://chaser.com.au/national/scott-morrison-reveals-17-billion-stimulus-package-for-marginal-electorates/,1
Cruise ship passengers urged to self-isolate and think about what made them go on a cruise in the first place ,https://chaser.com.au/general-news/cruise-ship-passengers-urged-to-self-isolate-and-think-about-what-made-them-go-on-a-cruise-in-the-first-place/,1
Government unveils plan to confuse people so much they don’t worry about the crisis anymore ,https://chaser.com.au/national/government-unveils-plan-to-confuse-people-so-much-that-they-dont-worry-about-the-crisis-anymore/,1
Liberal party shocked to see individuals putting themselves ahead of the interests of others ,https://chaser.com.au/general-news/liberal-party-shocked-individuals-are-putting-themselves-ahead-of-the-the-interests-others/,1
Nation’s leader disgusted by people that would sit on a beach during crisis ,https://chaser.com.au/national/nations-leader-disgusted-by-people-that-would-sit-on-a-beach-during-a-crisis/,1
Local man apparently happy to kill grandparents if it means not having to cancel brunch ,https://chaser.com.au/national/local-man-apparently-happy-to-kill-grandparents-if-it-means-not-having-to-cancel-brunch/,1
Nation that can’t handle toilet paper shortage can’t see why hospital shortage would be a problem ,https://chaser.com.au/national/nation-which-cant-handle-toilet-paper-shortage-apparently-thinks-hospital-shortage-will-be-fine/,1
“Why aren’t they staying home!?” says guy that went to a Hillsong conference last week ,https://chaser.com.au/national/why-arent-they-staying-home-says-guy-that-went-to-a-hillsong-conference-last-week/,1
Strict rationing introduced as ministers to be limited to two fuckups per day ,https://chaser.com.au/national/strict-rationing-introduced-as-ministers-to-be-limited-to-two-fuckups-per-day/,1
Morrison gets cruiseliner trophy for his desk which reads “I didn’t stop this” ,https://chaser.com.au/national/morrison-gets-ruby-princess-trophy-for-his-desk-which-reads-i-didnt-stop-this/,1
Mansplaining plummets to historic lows as work meetings cancelled ,https://chaser.com.au/general-news/mansplaining-plummets-to-historic-lows-as-work-meetings-cancelled/,1
Home worker becomes first person ever to finish Netflix ,https://chaser.com.au/general-news/home-worker-becomes-first-person-ever-to-finish-netflix/,1
"Qantas offers to give the 20,000 workers it laid off its spare fleet of 737 Max planes ",https://chaser.com.au/national/qantas-changes-its-slogan-to-the-spirit-of-scomos-australia/,1
"With toilet paper unavailable, local genius buys month’s supply of Gastro-Stop ",https://chaser.com.au/general-news/with-toilet-paper-unavailable-local-genius-buys-months-supply-of-gastro-stop/,1
Local parent completely fucked if Timmy asks about long division ,https://chaser.com.au/general-news/local-parent-completely-fucked-if-timmy-asks-about-long-division/,1
Local man with no symptoms pretty sure he has it ,https://chaser.com.au/national/local-man-with-no-symptoms-pretty-sure-he-has-it/,1
Nation suddenly realises it should have been stocking up on booze not toilet paper ,https://chaser.com.au/general-news/nation-suddenly-realises-they-should-have-been-stocking-on-booze-not-toilet-paper/,1
Ray Hadley suspiciously enthusiastic about Alan Jones mixing with large crowds to prove virus a hoax ,https://chaser.com.au/entertainment/ray-hadley-suspiciously-enthusiastic-about-alan-jones-mixing-with-large-crowds-to-prove-virus-a-hoax/,1
"Grumpy, cave-dwelling hermit now Instagram’s top lifestyle influencer ",https://chaser.com.au/entertainment/grumpy-cave-dwelling-hermit-now-instagrams-top-lifestyle-influencer/,1
Parent who pulled kids out of school instantly regretting it ,https://chaser.com.au/general-news/parent-who-pulled-kids-out-of-school-instantly-regretting-it/,1
"How dare you buy 2 weeks of food, says govt who told you to buy 2 weeks of food ",https://chaser.com.au/national/how-dare-you-buy-2-weeks-of-food-says-govt-who-told-you-to-buy-2-weeks-of-food/,1
WHO demands Animal Crossing be released to encourage self isolation ,https://chaser.com.au/world/who-demands-animal-crossing-be-released-to-encourage-self-isolation/,1
Nation thinks fondly back to simpler time when country was just engulfed in fire ,https://chaser.com.au/national/nation-thinks-fondly-back-to-simpler-time-when-country-was-just-engulfed-in-fire/,1
"Teachers are perfectly safe, says Education Minister from behind his biohazard suit ",https://chaser.com.au/national/teachers-are-perfectly-safe-says-education-minister/,1
GoFundMe set up to pay medical bills of the coronavirus diagnosed with Peter Dutton ,https://chaser.com.au/national/gofundme-set-up-to-pay-medical-bills-of-the-coronavirus-diagnosed-with-peter-dutton/,1
Coles “12 items or less” checkout worker made redundant ,https://chaser.com.au/general-news/coles-12-items-or-less-checkout-worker-made-redundant/,1
"3:30pm is pretty much 5pm, reckons entire nation of home workers ",https://chaser.com.au/general-news/330pm-is-pretty-much-5pm-reckons-entire-nation-of-home-workers/,1
Government announces ban on jokes about social distancing ,https://chaser.com.au/general-news/government-announces-ban-on-jokes-about-social-distancing/,1
“No need to worry about corona” says Alan Jones from his custom built rural bunker ,https://chaser.com.au/general-news/coronavirus-is-a-hoax-claims-alan-jones-from-his-custom-built-rural-bunker/,1
Pauline Hanson outraged to learn coronavirus made in China and not Australia ,https://chaser.com.au/national/pauline-hanson-outraged-to-learn-coronavirus-made-in-china-and-not-australia/,1
Coronavirus response called off after 3% of scientists declare it not a threat ,https://chaser.com.au/world/coronavirus-response-called-off-after-3-of-scientists-declare-it-not-a-threat/,1
Tony Abbott begins first day morse-coding into work ,https://chaser.com.au/national/tony-abbott-begins-first-day-morse-coding-into-work/,1
Working from home called off after nation experiences an hour of the NBN ,https://chaser.com.au/general-news/working-from-home-called-off-after-nation-already-sick-of-rebooting-nbn/,1
Nation frantically tries to remove sticker from webcam in preparation for first skype meeting ,https://chaser.com.au/national/nation-frantically-tries-to-remove-sticker-from-webcam-in-preparation-for-first-skype-meeting/,1
Shorten starting to feel he was the winner of the last election ,https://chaser.com.au/national/shorten-starting-to-feel-he-was-the-winner-of-the-last-election/,1
Nation already sick of pasta ,https://chaser.com.au/general-news/nation-already-sick-of-pasta/,1
Trump approves $1 billion Norton Anti-Virus fund to help fight corona ,https://chaser.com.au/world/trump-approves-1-billion-norton-anti-virus-fund-to-help-fight-corona/,1
‘Devastating’: Nation’s shoplifters left with nothing to steal ,https://chaser.com.au/general-news/devastating-nations-shoplifters-left-with-nothing-to-steal/,1
Anti-vaxer just hoping science can find the right healing crystal in time to save us all ,https://chaser.com.au/general-news/anti-vaxer-just-hoping-science-can-find-the-right-healing-crystal-in-time-to-save-us-all/,1
"BREAKING: Donald Trump declares national, and I mean this, it really is a national and a lot of people they come up to me and they say “Donald this is an emergency” and you know some very smart people, not as smart as me perhaps, but still very smart, and they say to me… ",https://chaser.com.au/general-news/breaking-donald-trump-declares-national-and-i-mean-this-it-really-is-a-national-and-a-lot-of-people-they-come-up-to-me-and-they-say-donald-this-is-an-emergency-and-you-know-some-very-smart-peop/,1
Devastation as Coldplay announce they will not be cancelling upcoming tour ,https://chaser.com.au/general-news/devastation-as-coldplay-announce-they-will-not-be-cancelling-upcoming-tour/,1
Scomo to isolate on remote island after coming into contact with Peter Dutton ,https://chaser.com.au/general-news/scomo-to-isolate-on-remote-island-after-coming-into-contact-with-peter-dutton/,1
